City_origin,Country_origin,Latitude_origin,Longitude_origin,departure_iataCode
Belgrade,Serbia,44.8184013367,20.3090991974,BEG
Bergen,Norway,60.29339981,5.218140125,BGO
Bergen,Norway,60.29339981,5.218140125,BGO
Bergen,Norway,60.29339981,5.218140125,BGO
Bergen,Norway,60.29339981,5.218140125,BGO
Bergamo,Italy,45.673901,9.70417,BGY
Bergamo,Italy,45.673901,9.70417,BGY
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Billund,Denmark,55.7402992249,9.15178012848,BLL
Billund,Denmark,55.7402992249,9.15178012848,BLL
Billund,Denmark,55.7402992249,9.15178012848,BLL
Bologna,Italy,44.5354,11.2887,BLQ
Bologna,Italy,44.5354,11.2887,BLQ
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Mulhouse,France,47.59,7.5291667,BSL
Bratislava,Slovakia,48.17020034790039,17.212699890136722,BTS
Budapest,Hungary,47.42976,19.261093,BUD
Budapest,Hungary,47.42976,19.261093,BUD
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Charleroi,Belgium,50.459202000000005,4.45382,CRL
Dublin,Ireland,53.421299,-6.27007,DUB
Dublin,Ireland,53.421299,-6.27007,DUB
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Eindhoven,Netherlands,51.4500999451,5.374529838559999,EIN
Vagar,Faroe Islands,62.0635986328125,-7.277219772338867,FAE
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Gdansk,Poland,54.37760162353516,18.46619987487793,GDN
Gdansk,Poland,54.37760162353516,18.46619987487793,GDN
Gdansk,Poland,54.37760162353516,18.46619987487793,GDN
Grenoble,France,45.36289978027344,5.329370021820068,GNB
Grenoble,France,45.36289978027344,5.329370021820068,GNB
Grenoble,France,45.36289978027344,5.329370021820068,GNB
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Hamburg,Germany,53.630401611328,9.988229751586902,HAM
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Kiev,Ukraine,50.40194,30.451940000000004,IEV
Innsbruck,Austria,47.260201,11.344,INN
Innsbruck,Austria,47.260201,11.344,INN
Innsbruck,Austria,47.260201,11.344,INN
Innsbruck,Austria,47.260201,11.344,INN
Istanbul,Turkey,41.275278,28.751944,IST
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Kalkmar,Sweden,56.68550109863281,16.287599563598633,KLR
Krakow,Poland,50.077702,19.7848,KRK
Krakow,Poland,50.077702,19.7848,KRK
Krakow,Poland,50.077702,19.7848,KRK
Karup,Denmark,56.29750061035156,9.124629974365234,KRP
Kristiansand,Norway,58.204201,8.08537,KRS
Kaunas,Lithuania,54.96390151977539,24.084800720214844,KUN
Konya,Turkey,37.979,32.561901,KYA
Leipzig,Germany,51.423889,12.236389,LEJ
London,United Kingdom,51.148102,-0.190278,LGW
London,United Kingdom,51.148102,-0.190278,LGW
London,United Kingdom,51.4706,-0.461941,LHR
London,United Kingdom,51.4706,-0.461941,LHR
Lisbon,Portugal,38.7813,-9.13592,LIS
Liverpool,United Kingdom,53.33359909057617,-2.849720001220703,LPL
Luxemburg,Luxembourg,49.6233333,6.204444400000001,LUX
Lyon,France,45.725556,5.081111,LYS
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Malta,Malta,35.857498,14.4775,MLA
Malmoe,Sweden,55.53630536399999,13.3761978149,MMX
Malmoe,Sweden,55.53630536399999,13.3761978149,MMX
Malmoe,Sweden,55.53630536399999,13.3761978149,MMX
Munich,Germany,48.353802,11.7861,MUC
Munich,Germany,48.353802,11.7861,MUC
Milano,Italy,45.6306,8.728110000000001,MXP
Milano,Italy,45.6306,8.728110000000001,MXP
Milano,Italy,45.6306,8.728110000000001,MXP
Milano,Italy,45.6306,8.728110000000001,MXP
Milano,Italy,45.6306,8.728110000000001,MXP
Nice,France,43.658401489300005,7.215869903560001,NCE
Nice,France,43.658401489300005,7.215869903560001,NCE
Porto,Portugal,41.2481002808,-8.68138980865,OPO
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Bucharest,Romania,44.5711111,26.085,OTP
Palanga,Lithuania,55.97320175170898,21.093900680541992,PLQ
Palma de Mallorca,Spain,39.551700592,2.73881006241,PMI
Palma de Mallorca,Spain,39.551700592,2.73881006241,PMI
Prague,Czech Republic,50.1008,14.26,PRG
Prague,Czech Republic,50.1008,14.26,PRG
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Ronne,Denmark,55.06330108642578,14.759599685668944,RNN
Istanbul,Turkey,40.898601532,29.3092002869,SAW
Istanbul,Turkey,40.898601532,29.3092002869,SAW
Sundsvall,Sweden,62.528099060058594,17.443899154663086,SDL
Soenderborg,Denmark,54.96440124511719,9.791729927062988,SGD
Soenderborg,Denmark,54.96440124511719,9.791729927062988,SGD
Sarajevo,Bosnia and Herzegovina,43.82460021972656,18.331499099731445,SJJ
Skopje,Macedonia,41.961601,21.621401,SKP
Sofia,Bulgaria,42.69669342041016,23.411436080932614,SOF
London,United Kingdom,51.8849983215,0.234999999404,STN
London,United Kingdom,51.8849983215,0.234999999404,STN
Stuttgart,Germany,48.6898994446,9.22196006775,STR
Stavanger,Norway,58.876701354,5.637780189500001,SVG
Stavanger,Norway,58.876701354,5.637780189500001,SVG
Stavanger,Norway,58.876701354,5.637780189500001,SVG
Stavanger,Norway,58.876701354,5.637780189500001,SVG
Moscow,Russia,55.972599,37.4146,SVO
Salzburg,Austria,47.7933006287,13.0043001175,SZG
Salzburg,Austria,47.7933006287,13.0043001175,SZG
Salzburg,Austria,47.7933006287,13.0043001175,SZG
Salzburg,Austria,47.7933006287,13.0043001175,SZG
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Trondheim,Norway,63.45780179999999,10.9239998,TRD
Trondheim,Norway,63.45780179999999,10.9239998,TRD
Trondheim,Norway,63.45780179999999,10.9239998,TRD
Sandefjord,Norway,59.1866989136,10.258600235,TRF
Torino,Italy,45.200802,7.64963,TRN
Torino,Italy,45.200802,7.64963,TRN
Torino,Italy,45.200802,7.64963,TRN
Torino,Italy,45.200802,7.64963,TRN
Venice,Italy,45.505299,12.3519,VCE
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Vilnius,Lithuania,54.634102,25.285801,VNO
Vilnius,Lithuania,54.634102,25.285801,VNO
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Zagreb,Croatia,45.742900848400005,16.0687999725,ZAG
Zurich,Switzerland,47.464699,8.54917,ZRH
Zurich,Switzerland,47.464699,8.54917,ZRH
Zurich,Switzerland,47.464699,8.54917,ZRH
Aalborg,Denmark,57.0927589138,9.84924316406,AAL
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Belfast,United Kingdom,54.6575012207,-6.21582984924,BFS
Bergamo,Italy,45.673901,9.70417,BGY
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Bilbao,Spain,43.30110168457031,-2.9106099605560303,BIO
Billund,Denmark,55.7402992249,9.15178012848,BLL
Billund,Denmark,55.7402992249,9.15178012848,BLL
Billund,Denmark,55.7402992249,9.15178012848,BLL
Bologna,Italy,44.5354,11.2887,BLQ
Bologna,Italy,44.5354,11.2887,BLQ
Bordeaux,France,44.8283004761,-0.7155560255050001,BOD
Bordeaux,France,44.8283004761,-0.7155560255050001,BOD
Bremen,Germany,53.0475006104,8.78666973114,BRE
Bristol,United Kingdom,51.382702,-2.71909,BRS
Bristol,United Kingdom,51.382702,-2.71909,BRS
Bristol,United Kingdom,51.382702,-2.71909,BRS
Mulhouse,France,47.59,7.5291667,BSL
Mulhouse,France,47.59,7.5291667,BSL
Mulhouse,France,47.59,7.5291667,BSL
Budapest,Hungary,47.42976,19.261093,BUD
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Charleroi,Belgium,50.459202000000005,4.45382,CRL
Dresden,Germany,51.1328010559082,13.767200469970703,DRS
Dublin,Ireland,53.421299,-6.27007,DUB
Dublin,Ireland,53.421299,-6.27007,DUB
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
East Midlands,United Kingdom,52.8311004639,-1.32806003094,EMA
East Midlands,United Kingdom,52.8311004639,-1.32806003094,EMA
Rome,Italy,41.8002778,12.2388889,FCO
Memmingen,Germany,47.9888000488,10.2395000458,FMM
Munster,Germany,52.134601593,7.68483018875,FMO
Munster,Germany,52.134601593,7.68483018875,FMO
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Hannover,Germany,52.461101532,9.68507957458,HAJ
Hannover,Germany,52.461101532,9.68507957458,HAJ
Hannover,Germany,52.461101532,9.68507957458,HAJ
Hamburg,Germany,53.630401611328,9.988229751586902,HAM
Hamburg,Germany,53.630401611328,9.988229751586902,HAM
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Katowice,Poland,50.4743,19.08,KTW
Leeds,United Kingdom,53.86589813232422,-1.6605700254440308,LBA
Leipzig,Germany,51.423889,12.236389,LEJ
Leipzig,Germany,51.423889,12.236389,LEJ
London,United Kingdom,51.148102,-0.190278,LGW
London,United Kingdom,51.148102,-0.190278,LGW
Lisbon,Portugal,38.7813,-9.13592,LIS
Liverpool,United Kingdom,53.33359909057617,-2.849720001220703,LPL
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
Luxemburg,Luxembourg,49.6233333,6.204444400000001,LUX
Lyon,France,45.725556,5.081111,LYS
Lyon,France,45.725556,5.081111,LYS
Lyon,France,45.725556,5.081111,LYS
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Marseille,France,43.439271922,5.22142410278,MRS
Munich,Germany,48.353802,11.7861,MUC
Munich,Germany,48.353802,11.7861,MUC
Milano,Italy,45.6306,8.728110000000001,MXP
Naples,Italy,40.886002000000005,14.2908,NAP
Newcastle,United Kingdom,55.03749847412109,-1.6916699409484863,NCL
Weeze,Germany,51.6024017334,6.14216995239,NRN
Nantes,France,47.15319824220001,-1.61073005199,NTE
Nantes,France,47.15319824220001,-1.61073005199,NTE
Nuernberg,Germany,49.498699,11.078056,NUE
Paris,France,48.7233333,2.3794444,ORY
Paris,France,48.7233333,2.3794444,ORY
Prague,Czech Republic,50.1008,14.26,PRG
Prague,Czech Republic,50.1008,14.26,PRG
Pisa,Italy,43.683899,10.3927,PSA
Laage,Germany,53.9182014465,12.2783002853,RLG
Saarbruecken,Germany,49.2145996094,7.10950994492,SCN
Shannon,Ireland,52.702,-8.92482,SNN
London,United Kingdom,51.8849983215,0.234999999404,STN
London,United Kingdom,51.8849983215,0.234999999404,STN
Stuttgart,Germany,48.6898994446,9.22196006775,STR
Stuttgart,Germany,48.6898994446,9.22196006775,STR
Sevilla,Spain,37.41799926757813,-5.8931097984313965,SVQ
Toulouse,France,43.629101,1.36382,TLS
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Zurich,Switzerland,47.464699,8.54917,ZRH
Aalborg,Denmark,57.0927589138,9.84924316406,AAL
Aalborg,Denmark,57.0927589138,9.84924316406,AAL
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Belfast,United Kingdom,54.6575012207,-6.21582984924,BFS
Belfast,United Kingdom,54.6575012207,-6.21582984924,BFS
Bergen,Norway,60.29339981,5.218140125,BGO
Bergen,Norway,60.29339981,5.218140125,BGO
Bergen,Norway,60.29339981,5.218140125,BGO
Bergamo,Italy,45.673901,9.70417,BGY
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Bilbao,Spain,43.30110168457031,-2.9106099605560303,BIO
Billund,Denmark,55.7402992249,9.15178012848,BLL
Billund,Denmark,55.7402992249,9.15178012848,BLL
Billund,Denmark,55.7402992249,9.15178012848,BLL
Bologna,Italy,44.5354,11.2887,BLQ
Bournemouth,United Kingdom,50.77999877929688,-1.8424999713897705,BOH
Bournemouth,United Kingdom,50.77999877929688,-1.8424999713897705,BOH
Bodo,Norway,67.26920318603516,14.365300178527832,BOO
Bremen,Germany,53.0475006104,8.78666973114,BRE
Bristol,United Kingdom,51.382702,-2.71909,BRS
Bristol,United Kingdom,51.382702,-2.71909,BRS
Bristol,United Kingdom,51.382702,-2.71909,BRS
Bristol,United Kingdom,51.382702,-2.71909,BRS
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Mulhouse,France,47.59,7.5291667,BSL
Mulhouse,France,47.59,7.5291667,BSL
Mulhouse,France,47.59,7.5291667,BSL
Budapest,Hungary,47.42976,19.261093,BUD
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Cologne,Germany,50.8658981323,7.1427397728,CGN
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Charleroi,Belgium,50.459202000000005,4.45382,CRL
Charleroi,Belgium,50.459202000000005,4.45382,CRL
Cardiff,United Kingdom,51.39670181274414,-3.343329906463623,CWL
Dresden,Germany,51.1328010559082,13.767200469970703,DRS
"Doncaster, Sheffield",United Kingdom,53.4805378105,-1.01065635681,DSA
Dublin,Ireland,53.421299,-6.27007,DUB
Dublin,Ireland,53.421299,-6.27007,DUB
Dublin,Ireland,53.421299,-6.27007,DUB
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
San Sebastian,Spain,43.35649871826172,-1.7906099557876587,EAS
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Eindhoven,Netherlands,51.4500999451,5.374529838559999,EIN
Eindhoven,Netherlands,51.4500999451,5.374529838559999,EIN
Eindhoven,Netherlands,51.4500999451,5.374529838559999,EIN
East Midlands,United Kingdom,52.8311004639,-1.32806003094,EMA
East Midlands,United Kingdom,52.8311004639,-1.32806003094,EMA
Exeter,United Kingdom,50.73440170288086,-3.4138898849487305,EXT
Friedrichshafen,Germany,47.6712989807,9.511489868160002,FDH
Memmingen,Germany,47.9888000488,10.2395000458,FMM
Munster,Germany,52.134601593,7.68483018875,FMO
Munster,Germany,52.134601593,7.68483018875,FMO
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Groningen,Netherlands,53.1197013855,6.579440116880001,GRQ
Granada,Spain,37.18870162963867,-3.777359962463379,GRX
Graz,Austria,46.9911003112793,15.439599990844728,GRZ
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Hannover,Germany,52.461101532,9.68507957458,HAJ
Hannover,Germany,52.461101532,9.68507957458,HAJ
Hamburg,Germany,53.630401611328,9.988229751586902,HAM
Hamburg,Germany,53.630401611328,9.988229751586902,HAM
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Kristiansand,Norway,58.204201,8.08537,KRS
Karlstad,Sweden,59.4446983337,13.3374004364,KSD
Katowice,Poland,50.4743,19.08,KTW
Katowice,Poland,50.4743,19.08,KTW
Kuopio,Finland,63.007099151611,27.797800064087,KUO
Leeds,United Kingdom,53.86589813232422,-1.6605700254440308,LBA
La Coruna,Spain,43.302101,-8.37726,LCG
Leipzig,Germany,51.423889,12.236389,LEJ
Leipzig,Germany,51.423889,12.236389,LEJ
Liege,Belgium,50.63740158081055,5.443220138549805,LGG
Liege,Belgium,50.63740158081055,5.443220138549805,LGG
London,United Kingdom,51.148102,-0.190278,LGW
London,United Kingdom,51.148102,-0.190278,LGW
London,United Kingdom,51.4706,-0.461941,LHR
Lille,France,50.563332,3.086886,LIL
Lisbon,Portugal,38.7813,-9.13592,LIS
Linz,Austria,48.2332,14.1875,LNZ
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
Luxemburg,Luxembourg,49.6233333,6.204444400000001,LUX
Lyon,France,45.725556,5.081111,LYS
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
